student_id,subject,mean_score,min_score,max_score,test_count,attendance_pct,study_hours,trend,label
9404,Physics,30.75,21,44,4,85.4,2.29,-6,1
9405,English,54.0,50,57,3,66.08,1.54,2,0
9405,Math,68.0,54,78,6,66.08,1.54,2,0
9405,Physics,74.0,63,81,3,66.08,1.54,3,0
9406,English,54.333333333333336,43,62,3,75.4,2.92,4,0
9406,Math,63.2,54,70,5,75.4,2.92,16,0
9406,Physics,65.6,57,78,5,75.4,2.92,-7,0
9407,English,61.5,52,72,4,62.55,3.05,1,0
9407,Math,76.0,66,89,5,62.55,3.05,5,0
9407,Physics,47.8,38,55,5,62.55,3.05,-16,1
9408,English,52.0,43,65,5,73.98,2.89,-10,0
9408,Math,60.8,59,65,5,73.98,2.89,0,0
9408,Physics,70.0,69,71,2,73.98,2.89,-2,0
9409,English,38.0,29,47,5,84.32,1.51,13,1
9409,Math,38.666666666666664,30,46,3,84.32,1.51,6,1
9409,Physics,26.333333333333332,20,31,3,84.32,1.51,-11,1
9410,English,78.6,68,85,5,72.75,2.74,-2,0
9410,Math,47.0,45,49,2,72.75,2.74,-4,0
9410,Physics,45.4,38,55,5,72.75,2.74,-3,0
9411,English,42.666666666666664,31,53,6,59.81,1.56,2,1
9411,Math,58.0,52,64,2,59.81,1.56,12,0
9411,Physics,66.0,59,70,3,59.81,1.56,1,0
9412,English,32.2,23,45,5,63.58,3.63,-22,1
9412,Math,48.666666666666664,33,57,3,63.58,3.63,-1,1
9412,Physics,56.5,50,66,4,63.58,3.63,5,0
9413,English,44.5,43,46,2,74.76,4.14,-3,0
9413,Math,84.5,76,91,4,74.76,4.14,-15,0
9413,Physics,53.833333333333336,44,71,6,74.76,4.14,23,0
9414,English,72.16666666666667,60,80,6,52.65,2.28,-6,0
9414,Math,51.166666666666664,42,69,6,52.65,2.28,0,0
9414,Physics,65.83333333333333,46,73,6,52.65,2.28,2,0
9415,English,61.166666666666664,54,75,6,68.85,2.73,-18,0
9415,Math,58.666666666666664,57,61,3,68.85,2.73,4,0
9415,Physics,37.0,27,47,3,68.85,2.73,20,1
9416,English,68.16666666666667,51,79,6,60.8,3.51,-15,1
9416,Math,63.333333333333336,56,68,3,60.8,3.51,10,0
9416,Physics,77.8,66,88,5,60.8,3.51,-6,0
9417,English,44.0,31,50,4,69.16,3.35,-3,1
9417,Math,62.5,61,64,2,69.16,3.35,3,0
9417,Physics,45.0,40,50,2,69.16,3.35,10,0
9418,English,49.2,42,55,5,74.9,3.76,3,0
9418,Math,59.0,51,70,6,74.9,3.76,5,0
9418,Physics,48.0,33,61,4,74.9,3.76,-10,1
9419,English,71.66666666666667,68,76,3,88.29,3.24,8,0
9419,Math,62.2,55,70,5,88.29,3.24,4,0
9419,Physics,27.75,17,39,4,88.29,3.24,-15,1
9420,English,43.2,24,52,5,66.45,1.21,25,1
9420,Math,70.0,65,75,2,66.45,1.21,10,0
9420,Physics,29.333333333333332,19,47,3,66.45,1.21,-28,1
9421,English,38.166666666666664,29,47,6,73.36,2.05,-16,1
9421,Math,43.833333333333336,36,54,6,73.36,2.05,-4,0
9421,Physics,55.0,47,68,3,73.36,2.05,-18,0
9422,English,31.5,26,37,2,75.08,1.17,11,1
9422,Math,39.0,39,39,2,75.08,1.17,0,1
9422,Physics,61.0,59,63,2,75.08,1.17,-4,0
9423,English,72.83333333333333,63,89,6,61.04,3.14,20,0
9423,Math,36.0,23,45,6,61.04,3.14,-12,1
9423,Physics,54.5,54,55,2,61.04,3.14,-1,0
9424,English,35.6,21,46,5,86.09,2.12,10,1
9424,Math,71.75,61,78,4,86.09,2.12,-6,0
9424,Physics,55.166666666666664,42,69,6,86.09,2.12,2,0
9425,English,84.5,81,88,2,76.19,2.53,-7,0
9425,Math,56.333333333333336,42,67,6,76.19,2.53,-16,0
9425,Physics,67.0,62,73,4,76.19,2.53,11,0
9426,English,46.4,38,58,5,76.69,2.97,6,0
9426,Math,31.5,24,42,6,76.69,2.97,13,1
9426,Physics,53.0,43,65,5,76.69,2.97,-22,0
9427,English,52.0,43,59,4,75.98,1.4,2,0
9427,Math,32.6,17,43,5,75.98,1.4,20,1
9427,Physics,70.4,64,85,5,75.98,1.4,8,0
9428,English,68.4,59,86,5,59.29,1.04,-27,1
9428,Math,43.333333333333336,38,48,3,59.29,1.04,-6,0
9428,Physics,75.2,67,80,5,59.29,1.04,12,0
9429,English,21.333333333333332,18,24,3,66.47,2.11,-2,1
9429,Math,75.66666666666667,68,85,3,66.47,2.11,-11,0
9429,Physics,69.16666666666667,53,76,6,66.47,2.11,-19,0
9430,English,29.5,20,43,4,70.98,3.31,-9,1
9430,Math,81.0,76,86,2,70.98,3.31,-10,0
9430,Physics,46.333333333333336,43,50,3,70.98,3.31,-7,0
9431,English,60.0,55,65,2,64.51,2.56,-10,0
9431,Math,62.333333333333336,51,79,6,64.51,2.56,-2,0
9431,Physics,69.0,63,75,2,64.51,2.56,-12,1
9432,English,65.5,57,75,4,89.75,3.27,-15,0
9432,Math,48.8,43,58,5,89.75,3.27,-1,0
9432,Physics,66.5,64,69,2,89.75,3.27,-5,0
9433,English,47.2,30,58,5,76.94,1.54,-6,1
9433,Math,35.666666666666664,34,37,3,76.94,1.54,-3,1
9433,Physics,19.5,17,22,2,76.94,1.54,5,1
9434,English,30.0,21,39,2,81.39,3.26,-18,1
9434,Math,58.333333333333336,56,61,3,81.39,3.26,2,0
9434,Physics,79.66666666666667,70,90,3,81.39,3.26,-11,0
9435,English,58.0,47,76,4,73.35,0.92,-27,0
9435,Math,79.0,73,85,2,73.35,0.92,12,0
9435,Physics,55.0,48,60,4,73.35,0.92,-4,0
9436,English,65.33333333333333,48,77,3,69.36,3.67,-6,0
9436,Math,44.333333333333336,39,54,3,69.36,3.67,14,0
9436,Physics,28.5,17,40,4,69.36,3.67,3,1
9437,English,52.4,35,62,5,67.67,1.79,-7,0
9437,Math,73.8,60,81,5,67.67,1.79,-3,0
9437,Physics,56.4,42,63,5,67.67,1.79,15,0
9438,English,48.0,41,55,2,78.12,2.18,14,0
9438,Math,48.5,34,56,6,78.12,2.18,13,1
9438,Physics,51.333333333333336,44,61,6,78.12,2.18,-3,0
9439,English,56.5,53,60,2,59.28,2.47,-7,0
9439,Math,37.6,23,51,5,59.28,2.47,28,1
9439,Physics,68.5,57,80,2,59.28,2.47,-23,1
9440,English,44.8,35,54,5,83.48,4.28,1,0
9440,Math,55.333333333333336,46,63,3,83.48,4.28,6,0
9440,Physics,41.2,36,48,5,83.48,4.28,10,0
9441,English,81.0,78,86,3,76.78,3.07,-1,0
9441,Math,30.333333333333332,19,41,3,76.78,3.07,-10,1
9441,Physics,44.6,37,55,5,76.78,3.07,0,0
9442,English,48.0,38,63,5,75.57,3.13,-3,0
9442,Math,45.833333333333336,30,54,6,75.57,3.13,4,1
9442,Physics,66.16666666666667,53,75,6,75.57,3.13,8,0
9443,English,33.0,32,34,2,90.33,3.26,2,1
9443,Math,28.666666666666668,21,34,3,90.33,3.26,3,1
9443,Physics,37.0,26,45,6,90.33,3.26,0,1
9444,English,65.8,54,78,5,65.34,2.31,11,0
9444,Math,80.0,74,88,4,65.34,2.31,5,0
9444,Physics,62.666666666666664,59,67,3,65.34,2.31,-3,0
9445,English,67.66666666666667,60,79,6,86.27,0.72,5,0
9445,Math,47.0,39,57,5,86.27,0.72,9,0
9445,Physics,79.5,68,88,4,86.27,0.72,-20,0
9446,English,30.0,19,42,6,55.72,2.97,9,1
9446,Math,30.333333333333332,23,43,3,55.72,2.97,-20,1
9446,Physics,54.4,46,63,5,55.72,2.97,17,0
9447,English,45.5,35,56,2,68.67,1.84,21,0
9447,Math,32.75,26,40,4,68.67,1.84,9,1
9447,Physics,42.333333333333336,29,54,6,68.67,1.84,11,1
9448,English,24.333333333333332,20,29,3,64.62,1.94,4,1
9448,Math,70.4,63,81,5,64.62,1.94,16,0
9448,Physics,57.25,44,72,4,64.62,1.94,15,0
9449,English,27.333333333333332,19,31,6,90.03,1.96,-5,1
9449,Math,50.8,46,58,5,90.03,1.96,9,0
9449,Physics,42.2,23,51,5,90.03,1.96,9,1
9450,English,30.75,25,34,4,63.33,3.07,2,1
9450,Math,57.0,53,61,2,63.33,3.07,-8,0
9450,Physics,76.4,63,83,5,63.33,3.07,1,0
9451,English,75.0,64,81,3,67.47,2.53,17,0
9451,Math,56.166666666666664,42,67,6,67.47,2.53,-25,0
9451,Physics,47.8,37,56,5,67.47,2.53,13,0
9452,English,46.4,35,60,5,73.45,3.28,-18,0
9452,Math,46.5,42,51,4,73.45,3.28,5,0
9452,Physics,58.5,56,61,2,73.45,3.28,-5,0
9453,English,41.0,36,46,2,73.04,0.54,-10,0
9453,Math,61.4,42,70,5,73.04,0.54,-23,0
9453,Physics,60.0,49,66,3,73.04,0.54,16,0
9454,English,66.16666666666667,56,74,6,86.91,3.21,3,0
9454,Math,60.2,55,69,5,86.91,3.21,3,0
9454,Physics,46.2,37,56,5,86.91,3.21,5,0
9455,English,36.333333333333336,26,47,6,77.21,2.9,7,1
9455,Math,29.6,21,42,5,77.21,2.9,5,1
9455,Physics,37.666666666666664,33,41,6,77.21,2.9,6,1
9456,English,63.5,56,70,4,63.42,1.53,-1,0
9456,Math,78.5,65,86,4,63.42,1.53,5,0
9456,Physics,64.8,52,78,5,63.42,1.53,8,0
9457,English,64.5,63,66,2,69.93,2.93,-3,0
9457,Math,42.5,37,52,4,69.93,2.93,12,0
9457,Physics,24.666666666666668,18,30,3,69.93,2.93,4,1
9458,English,66.0,62,68,3,77.13,2.82,0,0
9458,Math,37.5,34,41,2,77.13,2.82,7,1
9458,Physics,72.33333333333333,61,83,3,77.13,2.82,-22,0
9459,English,48.666666666666664,45,51,3,80.53,0.94,6,0
9459,Math,51.4,40,66,5,80.53,0.94,-16,0
9459,Physics,49.0,42,56,2,80.53,0.94,-14,0
9460,English,34.0,29,42,3,100.0,1.93,-2,1
9460,Math,56.5,47,66,2,100.0,1.93,19,0
9460,Physics,70.6,54,83,5,100.0,1.93,-29,0
9461,English,66.66666666666667,63,71,3,71.98,0.78,-3,0
9461,Math,60.5,48,73,2,71.98,0.78,25,0
9461,Physics,38.5,35,42,2,71.98,0.78,7,1
9462,English,63.833333333333336,56,75,6,76.42,2.38,11,0
9462,Math,42.5,40,45,2,76.42,2.38,5,0
9462,Physics,54.5,49,60,2,76.42,2.38,-11,0
9463,English,49.0,41,57,2,78.37,2.87,16,0
9463,Math,62.666666666666664,55,69,3,78.37,2.87,9,0
9463,Physics,82.16666666666667,71,90,6,78.37,2.87,2,0
9464,English,34.0,25,43,2,77.54,3.38,-18,1
9464,Math,44.666666666666664,38,58,6,77.54,3.38,2,0
9464,Physics,34.8,25,44,5,77.54,3.38,0,1
9465,English,27.8,18,41,5,68.52,3.19,-18,1
9465,Math,73.5,64,83,2,68.52,3.19,-19,0
9465,Physics,63.333333333333336,55,76,3,68.52,3.19,-4,0
9466,English,73.0,60,80,4,71.97,1.76,7,0
9466,Math,36.75,30,42,4,71.97,1.76,-10,1
9466,Physics,73.66666666666667,63,83,3,71.97,1.76,8,0
9467,English,46.2,42,56,5,67.09,1.33,0,0
9467,Math,51.2,41,58,5,67.09,1.33,2,0
9467,Physics,68.0,61,72,4,67.09,1.33,-10,0
9468,English,75.33333333333333,68,88,6,72.98,4.03,2,0
9468,Math,39.5,38,41,2,72.98,4.03,-3,1
9468,Physics,51.333333333333336,43,68,6,72.98,4.03,24,0
9469,English,46.666666666666664,33,56,3,80.25,2.27,-23,1
9469,Math,66.5,60,80,4,80.25,2.27,6,0
9469,Physics,56.0,55,57,2,80.25,2.27,-2,0
9470,English,42.166666666666664,34,53,6,68.57,2.76,15,1
9470,Math,38.4,27,53,5,68.57,2.76,2,1
9470,Physics,36.75,35,42,4,68.57,2.76,7,1
9471,English,75.5,61,86,4,82.88,1.68,-25,0
9471,Math,37.5,31,44,6,82.88,1.68,-8,1
9471,Physics,63.0,60,66,2,82.88,1.68,6,0
9472,English,43.75,32,60,4,63.54,2.64,28,1
9472,Math,56.5,54,59,2,63.54,2.64,5,0
9472,Physics,60.0,56,64,2,63.54,2.64,-8,0
9473,English,62.5,59,66,2,88.89,1.19,-7,0
9473,Math,46.333333333333336,38,52,3,88.89,1.19,-14,0
9473,Physics,29.4,24,35,5,88.89,1.19,-7,1
9474,English,44.5,35,48,4,88.56,1.96,1,0
9474,Math,54.833333333333336,47,67,6,88.56,1.96,13,0
9474,Physics,30.5,25,38,4,88.56,1.96,-6,1
9475,English,68.5,65,72,2,90.44,2.51,7,0
9475,Math,51.0,47,55,2,90.44,2.51,-8,0
9475,Physics,46.75,43,51,4,90.44,2.51,-6,0
9476,English,64.0,64,64,2,96.04,2.81,0,0
9476,Math,63.5,55,72,2,96.04,2.81,17,0
9476,Physics,70.0,62,82,5,96.04,2.81,4,0
9477,English,50.5,45,55,4,80.67,2.08,-3,0
9477,Math,35.25,26,46,4,80.67,2.08,-7,1
9477,Physics,42.25,35,59,4,80.67,2.08,-21,0
9478,English,58.166666666666664,43,70,6,83.39,0.5,-4,0
9478,Math,31.0,26,36,2,83.39,0.5,-10,1
9478,Physics,82.0,77,87,2,83.39,0.5,-10,0
9479,English,56.833333333333336,41,63,6,65.99,4.06,1,0
9479,Math,60.5,47,74,4,65.99,4.06,1,0
9479,Physics,56.666666666666664,54,59,3,65.99,4.06,-5,0
9480,English,59.5,49,70,2,73.27,3.45,21,0
9480,Math,64.33333333333333,46,74,3,73.27,3.45,1,0
9480,Physics,40.333333333333336,27,52,3,73.27,3.45,15,1
9481,English,28.0,15,41,2,98.67,3.36,-26,1
9481,Math,45.0,28,57,6,98.67,3.36,-9,1
9481,Physics,28.0,25,35,4,98.67,3.36,-10,1
9482,English,31.0,26,35,3,72.83,1.94,-9,1
9482,Math,71.0,60,84,5,72.83,1.94,-6,0
9482,Physics,29.0,21,48,4,72.83,1.94,-27,1
9483,English,33.8,22,40,5,58.2,2.03,2,1
9483,Math,78.5,75,80,4,58.2,2.03,0,0
9483,Physics,34.5,29,40,2,58.2,2.03,-11,1
9484,English,41.0,30,52,2,89.16,4.65,-22,1
9484,Math,45.6,37,53,5,89.16,4.65,16,0
9484,Physics,64.0,53,74,5,89.16,4.65,5,0
9485,English,27.8,18,44,5,85.6,1.85,5,1
9485,Math,30.0,17,44,6,85.6,1.85,10,1
9485,Physics,64.0,58,70,5,85.6,1.85,9,0
9486,English,47.0,42,52,2,73.68,2.71,-10,0
9486,Math,55.0,42,69,5,73.68,2.71,2,0
9486,Physics,46.0,32,57,5,73.68,2.71,21,1
9487,English,49.2,37,55,5,74.84,3.09,-7,0
9487,Math,27.0,20,33,5,74.84,3.09,-3,1
9487,Physics,40.4,33,52,5,74.84,3.09,-16,1
9488,English,42.333333333333336,40,47,3,75.8,3.08,0,0
9488,Math,82.5,79,86,2,75.8,3.08,7,0
9488,Physics,45.0,35,55,4,75.8,3.08,-19,0
9489,English,23.666666666666668,18,37,6,73.96,2.24,-6,1
9489,Math,45.166666666666664,31,54,6,73.96,2.24,-15,1
9489,Physics,72.33333333333333,69,78,3,73.96,2.24,9,0
9490,English,57.0,52,62,2,81.16,2.62,-10,0
9490,Math,71.75,61,79,4,81.16,2.62,-12,0
9490,Physics,73.8,65,89,5,81.16,2.62,-7,0
9491,English,62.4,50,72,5,66.85,1.52,7,0
9491,Math,73.0,70,76,3,66.85,1.52,3,0
9491,Physics,81.0,80,82,2,66.85,1.52,2,0
9492,English,28.0,21,41,3,81.14,2.82,1,1
9492,Math,72.33333333333333,64,84,6,81.14,2.82,-9,0
9492,Physics,56.25,49,65,4,81.14,2.82,16,0
9493,English,46.4,38,59,5,84.88,3.49,-19,0
9493,Math,58.0,49,70,3,84.88,3.49,6,0
9493,Physics,57.4,48,63,5,84.88,3.49,-15,0
9494,English,65.4,54,79,5,64.5,3.17,22,0
9494,Math,67.66666666666667,54,79,3,64.5,3.17,9,0
9494,Physics,51.333333333333336,42,68,3,64.5,3.17,-26,1
9495,English,64.5,58,70,4,79.26,2.1,0,0
9495,Math,52.666666666666664,45,60,3,79.26,2.1,8,0
9495,Physics,43.0,36,47,3,79.26,2.1,-1,0
9496,English,32.166666666666664,20,39,6,63.29,2.18,5,1
9496,Math,34.25,26,43,4,63.29,2.18,-11,1
9496,Physics,37.2,28,49,5,63.29,2.18,-17,1
9497,English,67.4,56,79,5,64.01,3.03,5,0
9497,Math,34.5,26,43,2,64.01,3.03,-17,1
9497,Physics,72.0,71,73,2,64.01,3.03,2,0
9498,English,48.2,35,57,5,77.83,2.66,-8,0
9498,Math,57.6,52,70,5,77.83,2.66,-14,0
9498,Physics,45.666666666666664,36,54,3,77.83,2.66,-7,0
9499,English,71.5,60,80,6,84.05,1.88,-6,0
9499,Math,44.0,36,58,3,84.05,1.88,22,0
9499,Physics,41.4,30,51,5,84.05,1.88,-1,1
9500,English,79.2,67,90,5,88.45,2.09,-6,0
9500,Math,33.5,29,38,4,88.45,2.09,7,1
9500,Physics,64.0,59,71,5,88.45,2.09,8,0
9501,English,71.25,55,81,4,59.4,1.51,1,0
9501,Math,30.8,18,41,5,59.4,1.51,-6,1
9501,Physics,48.0,48,48,2,59.4,1.51,0,0
9502,English,63.0,56,70,4,83.01,1.7,-8,0
9502,Math,45.0,31,53,3,83.01,1.7,20,1
9502,Physics,43.0,41,45,4,83.01,1.7,-4,0
9503,English,43.75,31,51,4,71.38,1.29,4,1
9503,Math,34.5,33,36,2,71.38,1.29,3,1
9503,Physics,35.25,29,48,4,71.38,1.29,-15,1
9504,English,60.166666666666664,49,67,6,78.26,3.78,18,0
9504,Math,77.2,69,84,5,78.26,3.78,9,0
9504,Physics,45.0,44,46,2,78.26,3.78,-2,0
9505,English,76.66666666666667,71,85,3,65.36,2.42,-3,0
9505,Math,63.666666666666664,56,74,6,65.36,2.42,-16,0
9505,Physics,25.0,16,40,3,65.36,2.42,21,1
9506,English,40.0,32,48,4,88.58,3.37,2,1
9506,Math,33.833333333333336,25,44,6,88.58,3.37,-19,1
9506,Physics,66.5,55,77,6,88.58,3.37,-22,0
9507,English,45.333333333333336,29,54,3,78.33,4.74,25,1
9507,Math,46.75,36,64,4,78.33,4.74,-28,0
9507,Physics,65.83333333333333,50,77,6,78.33,4.74,16,0
9508,English,72.0,65,90,4,79.06,1.75,25,0
9508,Math,77.5,69,86,4,79.06,1.75,5,0
9508,Physics,37.0,25,45,6,79.06,1.75,15,1
9509,English,39.833333333333336,29,53,6,78.62,3.25,12,1
9509,Math,42.8,39,48,5,78.62,3.25,-4,0
9509,Physics,23.5,16,35,4,78.62,3.25,-8,1
9510,English,60.75,55,69,4,74.63,2.48,13,0
9510,Math,49.0,45,56,3,74.63,2.48,-11,0
9510,Physics,30.833333333333332,20,38,6,74.63,2.48,-4,1
9511,English,63.666666666666664,54,79,3,70.36,3.8,21,0
9511,Math,39.0,31,54,3,70.36,3.8,22,1
9511,Physics,33.5,29,38,4,70.36,3.8,-3,1
9512,English,63.5,51,71,6,77.76,1.87,-4,0
9512,Math,63.75,54,74,4,77.76,1.87,16,0
9512,Physics,50.0,36,64,2,77.76,1.87,-28,0
9513,English,61.666666666666664,50,68,3,79.01,2.44,-17,0
9513,Math,75.0,72,78,2,79.01,2.44,6,0
9513,Physics,70.66666666666667,62,76,6,79.01,2.44,-4,0
9514,English,33.0,30,36,2,63.89,1.71,-6,1
9514,Math,35.0,30,41,5,63.89,1.71,11,1
9514,Physics,39.0,30,52,5,63.89,1.71,-12,1
9515,English,48.5,48,49,2,56.18,1.78,1,0
9515,Math,50.75,42,63,4,56.18,1.78,21,0
9515,Physics,51.333333333333336,39,59,3,56.18,1.78,-17,1
9516,English,70.25,59,80,4,78.39,2.27,13,0
9516,Math,63.0,59,69,3,78.39,2.27,8,0
9516,Physics,32.6,24,42,5,78.39,2.27,-11,1
9517,English,76.83333333333333,64,89,6,88.24,4.67,0,0
9517,Math,54.6,51,58,5,88.24,4.67,-4,0
9517,Physics,73.5,71,76,2,88.24,4.67,-5,0
9518,English,73.0,60,83,4,73.66,1.18,-10,0
9518,Math,58.75,50,66,4,73.66,1.18,-14,0
9518,Physics,74.0,68,80,2,73.66,1.18,12,0
9519,English,46.25,32,58,4,79.91,2.1,7,1
9519,Math,48.5,35,56,6,79.91,2.1,15,0
9519,Physics,54.75,43,70,4,79.91,2.1,-8,0
9520,English,49.333333333333336,41,58,3,68.77,2.13,17,0
9520,Math,29.5,21,38,2,68.77,2.13,-17,1
9520,Physics,67.5,61,74,4,68.77,2.13,-10,0
9521,English,29.0,27,31,3,86.33,3.2,2,1
9521,Math,58.5,55,62,2,86.33,3.2,-7,0
9521,Physics,74.8,62,86,5,86.33,3.2,2,0
9522,English,40.8,26,54,5,81.69,3.3,8,1
9522,Math,37.75,23,48,4,81.69,3.3,0,1
9522,Physics,71.75,63,79,4,81.69,3.3,3,0
9523,English,69.0,66,72,2,70.41,1.86,-6,0
9523,Math,56.8,47,64,5,70.41,1.86,11,0
9523,Physics,40.666666666666664,33,51,6,70.41,1.86,-1,1
9524,English,79.0,74,84,2,80.4,1.44,10,0
9524,Math,71.75,62,84,4,80.4,1.44,10,0
9524,Physics,47.5,38,57,2,80.4,1.44,19,0
9525,English,76.16666666666667,74,78,6,90.03,2.03,1,0
9525,Math,68.4,56,78,5,90.03,2.03,-12,0
9525,Physics,67.33333333333333,51,80,6,90.03,2.03,15,0
9526,English,42.666666666666664,36,62,6,91.85,1.94,-5,0
9526,Math,31.833333333333332,23,48,6,91.85,1.94,16,1
9526,Physics,62.0,51,77,6,91.85,1.94,23,0
9527,English,52.5,38,63,4,72.55,0.66,14,0
9527,Math,75.75,64,84,4,72.55,0.66,20,0
9527,Physics,42.5,33,48,4,72.55,0.66,15,1
9528,English,44.333333333333336,33,56,6,72.4,4.22,1,1
9528,Math,57.5,51,64,2,72.4,4.22,-13,0
9528,Physics,61.0,52,72,3,72.4,4.22,20,0
9529,English,80.0,76,82,3,82.95,3.77,-6,0
9529,Math,53.75,39,66,4,82.95,3.77,-14,0
9529,Physics,33.5,26,45,6,82.95,3.77,9,1
9530,English,62.333333333333336,52,73,6,93.1,3.21,20,0
9530,Math,53.5,50,57,2,93.1,3.21,7,0
9530,Physics,39.8,36,46,5,93.1,3.21,-4,1
9531,English,39.6,31,48,5,90.06,1.52,14,1
9531,Math,60.666666666666664,51,74,3,90.06,1.52,17,0
9531,Physics,55.0,39,63,6,90.06,1.52,-15,0
9532,English,74.25,65,85,4,62.1,3.45,6,0
9532,Math,70.33333333333333,60,76,3,62.1,3.45,16,0
9532,Physics,34.8,29,48,5,62.1,3.45,-3,1
9533,English,38.166666666666664,27,50,6,77.09,2.05,-18,1
9533,Math,63.0,61,65,2,77.09,2.05,4,0
9533,Physics,67.66666666666667,65,72,3,77.09,2.05,7,0
9534,English,83.6,80,91,5,58.17,1.01,5,0
9534,Math,81.33333333333333,74,90,3,58.17,1.01,10,0
9534,Physics,50.666666666666664,41,61,6,58.17,1.01,-20,1
9535,English,53.0,36,59,6,66.22,2.45,0,0
9535,Math,51.0,47,55,2,66.22,2.45,-8,0
9535,Physics,84.5,82,87,2,66.22,2.45,-5,0
9536,English,27.0,16,40,6,88.01,3.45,20,1
9536,Math,59.6,50,68,5,88.01,3.45,15,0
9536,Physics,62.333333333333336,49,74,3,88.01,3.45,-10,0
9537,English,74.4,64,85,5,68.26,2.98,21,0
9537,Math,79.66666666666667,74,86,3,68.26,2.98,-12,0
9537,Physics,51.0,41,66,4,68.26,2.98,13,0
9538,English,58.666666666666664,45,72,6,86.46,2.22,6,0
9538,Math,57.666666666666664,45,64,3,86.46,2.22,19,0
9538,Physics,63.5,53,74,2,86.46,2.22,-21,0
9539,English,56.0,43,69,2,79.16,2.26,26,0
9539,Math,80.0,79,82,3,79.16,2.26,0,0
9539,Physics,29.25,22,42,4,79.16,2.26,-1,1
9540,English,73.0,66,89,6,73.85,2.57,6,0
9540,Math,31.333333333333332,27,39,3,73.85,2.57,11,1
9540,Physics,83.0,79,89,4,73.85,2.57,-5,0
9541,English,66.33333333333333,59,76,3,73.7,2.21,-12,0
9541,Math,48.333333333333336,40,54,3,73.7,2.21,11,0
9541,Physics,71.0,65,81,5,73.7,2.21,5,0
9542,English,57.666666666666664,45,67,3,80.31,3.04,22,0
9542,Math,49.8,37,57,5,80.31,3.04,-8,0
9542,Physics,70.5,62,79,2,80.31,3.04,-17,0
9543,English,67.0,51,75,3,99.75,1.71,0,0
9543,Math,22.5,21,24,2,99.75,1.71,3,1
9543,Physics,40.833333333333336,27,53,6,99.75,1.71,0,1
9544,English,75.0,71,79,2,86.97,1.8,-8,0
9544,Math,78.0,74,82,2,86.97,1.8,8,0
9544,Physics,54.6,48,62,5,86.97,1.8,-5,0
9545,English,54.666666666666664,39,65,6,80.41,1.37,13,0
9545,Math,60.0,56,65,3,80.41,1.37,3,0
9545,Physics,27.25,22,33,4,80.41,1.37,2,1
9546,English,52.8,41,68,5,61.44,1.57,-16,1
9546,Math,37.8,29,47,5,61.44,1.57,-11,1
9546,Physics,28.333333333333332,19,45,3,61.44,1.57,-2,1
9547,English,29.0,16,40,4,71.46,0.5,-17,1
9547,Math,66.0,60,80,4,71.46,0.5,-20,0
9547,Physics,61.666666666666664,57,67,3,71.46,0.5,-10,0
9548,English,70.16666666666667,58,78,6,66.16,3.37,-20,0
9548,Math,37.0,28,45,5,66.16,3.37,-13,1
9548,Physics,67.5,63,70,4,66.16,3.37,2,0
9549,English,29.833333333333332,23,40,6,63.44,2.12,11,1
9549,Math,34.2,25,42,5,63.44,2.12,-14,1
9549,Physics,33.666666666666664,29,36,3,63.44,2.12,0,1
9550,English,29.8,23,43,5,82.13,1.79,15,1
9550,Math,58.666666666666664,48,74,6,82.13,1.79,2,0
9550,Physics,73.5,65,91,4,82.13,1.79,-20,0
9551,English,41.75,26,51,4,74.31,2.07,0,1
9551,Math,58.0,50,63,3,74.31,2.07,-11,0
9551,Physics,56.6,46,65,5,74.31,2.07,-15,0
9552,English,63.333333333333336,54,75,6,67.21,2.33,1,0
9552,Math,52.25,39,63,4,67.21,2.33,-16,0
9552,Physics,37.5,31,44,2,67.21,2.33,-13,1
9553,English,30.0,28,32,2,79.31,1.92,4,1
9553,Math,39.0,22,48,4,79.31,1.92,-22,1
9553,Physics,37.75,28,47,4,79.31,1.92,-19,1
9554,English,66.4,60,71,5,74.06,4.12,-10,0
9554,Math,73.75,61,82,4,74.06,4.12,6,0
9554,Physics,75.0,61,85,6,74.06,4.12,-23,0
9555,English,53.0,42,60,4,72.62,4.12,18,0
9555,Math,60.666666666666664,56,65,3,72.62,4.12,-9,0
9555,Physics,57.0,51,65,6,72.62,4.12,-7,0
9556,English,36.833333333333336,23,45,6,91.65,2.57,13,1
9556,Math,63.666666666666664,61,69,3,91.65,2.57,0,0
9556,Physics,35.333333333333336,19,44,6,91.65,2.57,4,1
9557,English,59.333333333333336,49,77,3,74.59,1.54,-25,0
9557,Math,79.25,64,90,4,74.59,1.54,-14,0
9557,Physics,32.2,19,43,5,74.59,1.54,-6,1
9558,English,48.333333333333336,35,59,3,81.94,3.92,-24,0
9558,Math,73.4,61,88,5,81.94,3.92,-5,0
9558,Physics,45.8,42,50,5,81.94,3.92,-5,0
9559,English,67.0,56,79,6,85.86,2.75,3,0
9559,Math,59.833333333333336,48,73,6,85.86,2.75,-8,0
9559,Physics,47.0,40,55,3,85.86,2.75,-9,0
9560,English,46.4,41,60,5,69.82,2.52,-18,0
9560,Math,71.0,58,84,3,69.82,2.52,-13,0
9560,Physics,56.25,49,64,4,69.82,2.52,2,0
9561,English,37.333333333333336,26,46,3,93.63,2.4,6,1
9561,Math,47.5,40,62,6,93.63,2.4,19,0
9561,Physics,63.75,56,70,4,93.63,2.4,-10,0
